 Version bandmott1
  
      n =    8
      l =   40
  tausk =   10
  doall =    1
  denswp=   50
  histno=   49
   iran =    -6562683
     t  =  1.00000000
    mu  =  0.00000000
  delmu =  0.00000000
  bpar =   0.00000000
  dtau  =  0.05000000
 warms  =  1000
 sweeps =  1000
      u =  8.000000000000
  nwrap =     4
difflim =  0.001000000000
 errrat =  0.010000000000
 doauto =     0
orthlen =    12
  eorth =  0.000000000100
 dopair =     1
numpair =     1
lambda =   0.653732997987
  start =           0
 after disorder set, iran =     -6562683
   
 Using mu =   0.000000000000
  37    0.0012914954 +-   0.0003950731
  38    0.0117838054 +-   0.0007065451
  39    0.0314514778 +-   0.0009563833
  40    0.0663162663 +-   0.0014985433
 nx =            1  ny =            1
   0    0.0029831807 +-   0.0002857196
   1    0.0022243819 +-   0.0002930865
   2    0.0013304061 +-   0.0002312807
   3    0.0004368235 +-   0.0002047913
   4   -0.0002282795 +-   0.0001718620
   5   -0.0005978714 +-   0.0001431541
   6   -0.0008060170 +-   0.0001165316
   7   -0.0009812975 +-   0.0000935199
   8   -0.0010196766 +-   0.0000658101
   9   -0.0009849395 +-   0.0000554783
  10   -0.0009583312 +-   0.0000727984
  11   -0.0009088338 +-   0.0000796316
  12   -0.0007985250 +-   0.0000983374
  13   -0.0007395255 +-   0.0001066299
  14   -0.0006233176 +-   0.0001224828
  15   -0.0004771543 +-   0.0001150058
  16   -0.0003927432 +-   0.0001239877
  17   -0.0003339849 +-   0.0001151627
  18   -0.0002688176 +-   0.0001316709
  19   -0.0002623166 +-   0.0001346643
  20   -0.0003099901 +-   0.0001372894
  21   -0.0003579301 +-   0.0001430389
  22   -0.0004407923 +-   0.0001778623
  23   -0.0003813987 +-   0.0001504974
  24   -0.0004174620 +-   0.0001224393
  25   -0.0004759703 +-   0.0001520354
  26   -0.0005201252 +-   0.0001477619
  27   -0.0005365394 +-   0.0001271652
  28   -0.0005068952 +-   0.0001245895
  29   -0.0005415243 +-   0.0001264978
  30   -0.0006030329 +-   0.0001457445
  31   -0.0006948427 +-   0.0001864238
  32   -0.0006485080 +-   0.0001726491
  33   -0.0005618504 +-   0.0001301016
  34   -0.0005602112 +-   0.0000877327
  35   -0.0004119886 +-   0.0000910983
  36   -0.0000753159 +-   0.0001280315
  37    0.0004813316 +-   0.0001588372
  38    0.0012049701 +-   0.0002047242
  39    0.0021303191 +-   0.0002620222
  40    0.0029831807 +-   0.0002857196
 nx =            1  ny =            2
   0    0.0003571758 +-   0.0000565338
   1    0.0003108165 +-   0.0000664474
   2    0.0002444530 +-   0.0000631674
   3    0.0001946598 +-   0.0000506206
   4    0.0001446412 +-   0.0000376066
   5    0.0001125153 +-   0.0000445080
   6    0.0000764987 +-   0.0000383069
   7    0.0000235030 +-   0.0000439428
   8   -0.0000198752 +-   0.0000462824
   9   -0.0000552810 +-   0.0000518549
  10   -0.0000774227 +-   0.0000581579
  11   -0.0000690536 +-   0.0000563732
  12   -0.0000683431 +-   0.0000615000
  13   -0.0000751356 +-   0.0000658061
  14   -0.0000641873 +-   0.0000633560
  15   -0.0000618877 +-   0.0000610060
  16   -0.0000704567 +-   0.0000577919
  17   -0.0000791316 +-   0.0000487195
  18   -0.0000712669 +-   0.0000454619
  19   -0.0000521082 +-   0.0000387140
  20   -0.0000268131 +-   0.0000446319
  21   -0.0000290711 +-   0.0000492201
  22   -0.0000347363 +-   0.0000567700
  23   -0.0000401905 +-   0.0000583171
  24   -0.0000480466 +-   0.0000646707
  25   -0.0000473943 +-   0.0000779396
  26   -0.0000601101 +-   0.0001032072
  27   -0.0000427727 +-   0.0001097228
  28    0.0000031649 +-   0.0001039045
  29    0.0000027979 +-   0.0001057476
  30    0.0000166870 +-   0.0000898401
  31    0.0000181824 +-   0.0000603248
  32    0.0000466407 +-   0.0000264320
  33    0.0000827310 +-   0.0000343408
  34    0.0001428494 +-   0.0000341048
  35    0.0001836772 +-   0.0000424695
  36    0.0002181717 +-   0.0000380229
  37    0.0002639864 +-   0.0000412664
  38    0.0002969951 +-   0.0000409948
  39    0.0003605318 +-   0.0000516029
  40    0.0003571758 +-   0.0000565338
 nx =            1  ny =            3
   0    0.0000057632 +-   0.0000145224
   1    0.0000094326 +-   0.0000154966
   2    0.0000131950 +-   0.0000176561
   3    0.0000094553 +-   0.0000193190
   4    0.0000063403 +-   0.0000204266
   5    0.0000057121 +-   0.0000183683
   6   -0.0000057388 +-   0.0000145384
   7   -0.0000144830 +-   0.0000122378
   8   -0.0000234651 +-   0.0000136216
   9   -0.0000261711 +-   0.0000172543
  10   -0.0000227209 +-   0.0000144283
  11   -0.0000190990 +-   0.0000138064
  12   -0.0000165602 +-   0.0000122577
  13   -0.0000138993 +-   0.0000092720
  14   -0.0000081778 +-   0.0000101354
  15   -0.0000103614 +-   0.0000109912
  16   -0.0000064835 +-   0.0000131344
  17   -0.0000013656 +-   0.0000157644
  18   -0.0000011764 +-   0.0000203447
  19    0.0000039877 +-   0.0000183595
  20    0.0000096898 +-   0.0000210699
  21    0.0000179116 +-   0.0000194037
  22    0.0000218814 +-   0.0000185954
  23    0.0000297404 +-   0.0000192872
  24    0.0000182483 +-   0.0000166833
  25    0.0000115653 +-   0.0000156579
  26   -0.0000049572 +-   0.0000139235
  27   -0.0000086152 +-   0.0000122536
  28   -0.0000215542 +-   0.0000151558
  29   -0.0000257409 +-   0.0000179017
  30   -0.0000217880 +-   0.0000142853
  31   -0.0000122620 +-   0.0000069397
  32   -0.0000104953 +-   0.0000067868
  33   -0.0000135965 +-   0.0000084637
  34   -0.0000130870 +-   0.0000103469
  35   -0.0000145768 +-   0.0000115362
  36   -0.0000140519 +-   0.0000107827
  37   -0.0000122960 +-   0.0000110879
  38   -0.0000074612 +-   0.0000107014
  39   -0.0000007869 +-   0.0000128789
  40    0.0000057632 +-   0.0000145224
 nx =            1  ny =            4
   0    0.0000020853 +-   0.0000018982
   1    0.0000015499 +-   0.0000015824
   2    0.0000005685 +-   0.0000015787
   3   -0.0000003383 +-   0.0000021624
   4   -0.0000013589 +-   0.0000026285
   5   -0.0000013766 +-   0.0000038033
   6   -0.0000011771 +-   0.0000041039
   7   -0.0000010122 +-   0.0000047774
   8    0.0000000515 +-   0.0000056337
   9   -0.0000001922 +-   0.0000050712
  10   -0.0000031051 +-   0.0000040395
  11   -0.0000018532 +-   0.0000039903
  12   -0.0000011435 +-   0.0000044720
  13   -0.0000000047 +-   0.0000063179
  14    0.0000035487 +-   0.0000076897
  15    0.0000040863 +-   0.0000074759
  16    0.0000084685 +-   0.0000091648
  17    0.0000114979 +-   0.0000111743
  18    0.0000188873 +-   0.0000170082
  19    0.0000157745 +-   0.0000146889
  20    0.0000147630 +-   0.0000125731
  21    0.0000092091 +-   0.0000062488
  22    0.0000067649 +-   0.0000030731
  23    0.0000010043 +-   0.0000069981
  24   -0.0000089083 +-   0.0000126515
  25   -0.0000090669 +-   0.0000133611
  26   -0.0000114009 +-   0.0000105216
  27   -0.0000097176 +-   0.0000054142
  28   -0.0000075898 +-   0.0000043799
  29   -0.0000074099 +-   0.0000057094
  30   -0.0000121775 +-   0.0000104697
  31   -0.0000108399 +-   0.0000096636
  32   -0.0000058621 +-   0.0000054074
  33   -0.0000030190 +-   0.0000048455
  34   -0.0000002724 +-   0.0000044057
  35    0.0000016037 +-   0.0000048338
  36    0.0000048299 +-   0.0000049247
  37    0.0000049278 +-   0.0000049886
  38    0.0000032401 +-   0.0000046078
  39    0.0000015735 +-   0.0000027896
  40    0.0000020853 +-   0.0000018982
 nx =            2  ny =            0
   0    0.0020363998 +-   0.0000754620
   1    0.0017218750 +-   0.0000801117
   2    0.0012947275 +-   0.0000974639
   3    0.0008427488 +-   0.0001159806
   4    0.0004902250 +-   0.0001242200
   5    0.0002246196 +-   0.0001080072
   6    0.0000805163 +-   0.0001114338
   7   -0.0000874466 +-   0.0001034434
   8   -0.0002402443 +-   0.0000973034
   9   -0.0003990989 +-   0.0000844524
  10   -0.0004051797 +-   0.0000718185
  11   -0.0004574673 +-   0.0000784140
  12   -0.0004232094 +-   0.0000719164
  13   -0.0004202724 +-   0.0000864022
  14   -0.0004314742 +-   0.0001114141
  15   -0.0004326577 +-   0.0001253489
  16   -0.0004179871 +-   0.0001172210
  17   -0.0004282924 +-   0.0001411366
  18   -0.0004744201 +-   0.0001792166
  19   -0.0005099811 +-   0.0002007103
  20   -0.0005075818 +-   0.0001756760
  21   -0.0004346629 +-   0.0001150625
  22   -0.0003898615 +-   0.0000664087
  23   -0.0003821456 +-   0.0000672350
  24   -0.0003748418 +-   0.0000716184
  25   -0.0004102268 +-   0.0000795559
  26   -0.0003986735 +-   0.0000849959
  27   -0.0003871167 +-   0.0000800837
  28   -0.0003715138 +-   0.0000758664
  29   -0.0003656537 +-   0.0000804657
  30   -0.0003667690 +-   0.0000703774
  31   -0.0004037831 +-   0.0000612132
  32   -0.0004211819 +-   0.0000769764
  33   -0.0004007662 +-   0.0000791383
  34   -0.0003215092 +-   0.0000871953
  35   -0.0001142268 +-   0.0000847409
  36    0.0002463926 +-   0.0000588038
  37    0.0006766810 +-   0.0000713513
  38    0.0011509655 +-   0.0000687690
  39    0.0016587307 +-   0.0000767650
  40    0.0020363998 +-   0.0000754620
 nx =            2  ny =            1
   0    0.0004277402 +-   0.0000670994
   1    0.0004413787 +-   0.0000905840
   2    0.0003955174 +-   0.0000859237
   3    0.0003490414 +-   0.0001074812
   4    0.0002400531 +-   0.0000903587
   5    0.0001577460 +-   0.0000808772
   6    0.0001093519 +-   0.0000735521
   7    0.0000201760 +-   0.0000570290
   8   -0.0000318213 +-   0.0000365173
   9   -0.0000735196 +-   0.0000319527
  10   -0.0001052989 +-   0.0000381075
  11   -0.0001130682 +-   0.0000513256
  12   -0.0001044225 +-   0.0000518424
  13   -0.0001006575 +-   0.0000563089
  14   -0.0001086081 +-   0.0000547123
  15   -0.0001233484 +-   0.0000621474
  16   -0.0001393716 +-   0.0000652017
  17   -0.0001490228 +-   0.0000643452
  18   -0.0001359189 +-   0.0000625247
  19   -0.0001388161 +-   0.0000547695
  20   -0.0001399095 +-   0.0000588640
  21   -0.0001254413 +-   0.0000567570
  22   -0.0001004606 +-   0.0000320444
  23   -0.0000921039 +-   0.0000275162
  24   -0.0000740351 +-   0.0000407883
  25   -0.0000825981 +-   0.0000379546
  26   -0.0000854700 +-   0.0000354719
  27   -0.0000794554 +-   0.0000460185
  28   -0.0000517936 +-   0.0000525838
  29   -0.0000581359 +-   0.0000515918
  30   -0.0000287806 +-   0.0000533665
  31   -0.0000163624 +-   0.0000594631
  32   -0.0000077349 +-   0.0000534619
  33    0.0000260395 +-   0.0000458639
  34    0.0000380310 +-   0.0000433094
  35    0.0000497769 +-   0.0000347070
  36    0.0000850894 +-   0.0000474309
  37    0.0001503537 +-   0.0000387296
  38    0.0002392309 +-   0.0000218797
  39    0.0003331101 +-   0.0000383465
  40    0.0004277402 +-   0.0000670994
 nx =            2  ny =            2
   0    0.0000511839 +-   0.0000176027
   1    0.0000458022 +-   0.0000199106
   2    0.0000433016 +-   0.0000229670
   3    0.0000295353 +-   0.0000153975
   4    0.0000261022 +-   0.0000131781
   5    0.0000124796 +-   0.0000118752
   6   -0.0000039393 +-   0.0000123327
   7   -0.0000244276 +-   0.0000156405
   8   -0.0000315885 +-   0.0000173899
   9   -0.0000511393 +-   0.0000319435
  10   -0.0000568426 +-   0.0000340307
  11   -0.0000460050 +-   0.0000233757
  12   -0.0000372393 +-   0.0000271883
  13   -0.0000337187 +-   0.0000291373
  14   -0.0000326980 +-   0.0000347030
  15   -0.0000259936 +-   0.0000289371
  16   -0.0000187186 +-   0.0000220231
  17   -0.0000102380 +-   0.0000157132
  18   -0.0000079298 +-   0.0000130538
  19   -0.0000112334 +-   0.0000136912
  20   -0.0000087328 +-   0.0000137957
  21   -0.0000076600 +-   0.0000141805
  22   -0.0000175587 +-   0.0000158869
  23   -0.0000179987 +-   0.0000220357
  24   -0.0000179800 +-   0.0000230095
  25   -0.0000154881 +-   0.0000279234
  26    0.0000062131 +-   0.0000423444
  27    0.0000179982 +-   0.0000431432
  28    0.0000230554 +-   0.0000404828
  29    0.0000145076 +-   0.0000283105
  30    0.0000334907 +-   0.0000402880
  31    0.0000246238 +-   0.0000293673
  32    0.0000288349 +-   0.0000318199
  33    0.0000393519 +-   0.0000274476
  34    0.0000404028 +-   0.0000149296
  35    0.0000392019 +-   0.0000126712
  36    0.0000362039 +-   0.0000132863
  37    0.0000430197 +-   0.0000133897
  38    0.0000505153 +-   0.0000148578
  39    0.0000509410 +-   0.0000150518
  40    0.0000511839 +-   0.0000176027
 nx =            2  ny =            3
   0    0.0000289739 +-   0.0000143876
   1    0.0000286938 +-   0.0000156311
   2    0.0000299109 +-   0.0000167162
   3    0.0000218977 +-   0.0000122150
   4    0.0000191614 +-   0.0000106762
   5    0.0000121292 +-   0.0000092342
   6    0.0000016328 +-   0.0000050621
   7   -0.0000060390 +-   0.0000031098
   8   -0.0000151452 +-   0.0000057219
   9   -0.0000169853 +-   0.0000065944
  10   -0.0000165808 +-   0.0000054147
  11   -0.0000160737 +-   0.0000060966
  12   -0.0000142101 +-   0.0000049388
  13   -0.0000175177 +-   0.0000062754
  14   -0.0000135634 +-   0.0000044937
  15   -0.0000140594 +-   0.0000060299
  16   -0.0000167757 +-   0.0000097179
  17   -0.0000203182 +-   0.0000149067
  18   -0.0000227752 +-   0.0000193345
  19   -0.0000244700 +-   0.0000204599
  20   -0.0000244711 +-   0.0000216830
  21   -0.0000215187 +-   0.0000194236
  22   -0.0000179344 +-   0.0000162501
  23   -0.0000169181 +-   0.0000159160
  24   -0.0000117355 +-   0.0000125950
  25   -0.0000100348 +-   0.0000112736
  26   -0.0000078641 +-   0.0000077275
  27   -0.0000050121 +-   0.0000056284
  28   -0.0000020282 +-   0.0000031374
  29    0.0000007722 +-   0.0000021886
  30    0.0000033968 +-   0.0000029541
  31    0.0000058740 +-   0.0000029728
  32    0.0000040648 +-   0.0000018041
  33    0.0000039688 +-   0.0000025682
  34    0.0000042840 +-   0.0000036467
  35    0.0000053752 +-   0.0000039831
  36    0.0000036747 +-   0.0000034261
  37    0.0000048921 +-   0.0000027342
  38    0.0000103050 +-   0.0000044327
  39    0.0000192916 +-   0.0000083088
  40    0.0000289739 +-   0.0000143876
 nx =            2  ny =            4
   0    0.0000016699 +-   0.0000013740
   1    0.0000020804 +-   0.0000014389
   2    0.0000019759 +-   0.0000015395
   3    0.0000012605 +-   0.0000019826
   4    0.0000006529 +-   0.0000018636
   5    0.0000006095 +-   0.0000016666
   6    0.0000009313 +-   0.0000016339
   7    0.0000016529 +-   0.0000015467
   8    0.0000010031 +-   0.0000015569
   9    0.0000009165 +-   0.0000015692
  10    0.0000013088 +-   0.0000020944
  11    0.0000009413 +-   0.0000020229
  12    0.0000021226 +-   0.0000025856
  13    0.0000008753 +-   0.0000021103
  14    0.0000010703 +-   0.0000019197
  15    0.0000010806 +-   0.0000017519
  16    0.0000015685 +-   0.0000019697
  17    0.0000016123 +-   0.0000022814
  18    0.0000025271 +-   0.0000031510
  19    0.0000032747 +-   0.0000032897
  20    0.0000035679 +-   0.0000034753
  21    0.0000035914 +-   0.0000036909
  22    0.0000011718 +-   0.0000020943
  23    0.0000001043 +-   0.0000013844
  24   -0.0000003810 +-   0.0000016595
  25   -0.0000019535 +-   0.0000027226
  26   -0.0000027346 +-   0.0000040723
  27   -0.0000009697 +-   0.0000026113
  28   -0.0000001496 +-   0.0000015022
  29    0.0000004076 +-   0.0000011349
  30    0.0000004989 +-   0.0000012457
  31    0.0000019088 +-   0.0000015489
  32    0.0000015312 +-   0.0000017141
  33    0.0000007142 +-   0.0000016867
  34    0.0000008782 +-   0.0000013590
  35    0.0000014219 +-   0.0000012542
  36    0.0000001322 +-   0.0000015536
  37    0.0000002473 +-   0.0000015146
  38    0.0000007484 +-   0.0000013013
  39    0.0000015591 +-   0.0000011755
  40    0.0000016699 +-   0.0000013740
 nx =            3  ny =            0
   0    0.0001071690 +-   0.0000447191
   1    0.0001281764 +-   0.0000338568
   2    0.0001327705 +-   0.0000322129
   3    0.0001243968 +-   0.0000359026
   4    0.0001216611 +-   0.0000416178
   5    0.0000940318 +-   0.0000393544
   6    0.0000637462 +-   0.0000423795
   7   -0.0000021151 +-   0.0000631589
   8   -0.0000388487 +-   0.0000848621
   9   -0.0000727107 +-   0.0000969941
  10   -0.0000864012 +-   0.0000976006
  11   -0.0000793220 +-   0.0000746796
  12   -0.0001025646 +-   0.0000846297
  13   -0.0001223385 +-   0.0000909316
  14   -0.0000986048 +-   0.0000641043
  15   -0.0000866359 +-   0.0000504566
  16   -0.0000749077 +-   0.0000432276
  17   -0.0000615195 +-   0.0000347896
  18   -0.0000625763 +-   0.0000353738
  19   -0.0000678279 +-   0.0000400328
  20   -0.0000866658 +-   0.0000418824
  21   -0.0000835944 +-   0.0000404162
  22   -0.0000972259 +-   0.0000439929
  23   -0.0001064294 +-   0.0000462128
  24   -0.0001136237 +-   0.0000536298
  25   -0.0001171897 +-   0.0000594936
  26   -0.0001255706 +-   0.0000735097
  27   -0.0001320469 +-   0.0000836385
  28   -0.0001319691 +-   0.0000927998
  29   -0.0001309642 +-   0.0000923671
  30   -0.0000989782 +-   0.0000733949
  31   -0.0000880117 +-   0.0000764117
  32   -0.0000636142 +-   0.0000723728
  33   -0.0000621273 +-   0.0000905480
  34   -0.0000288941 +-   0.0000790021
  35    0.0000314978 +-   0.0000420051
  36    0.0000535052 +-   0.0000348856
  37    0.0000683706 +-   0.0000320978
  38    0.0000806753 +-   0.0000447427
  39    0.0000962694 +-   0.0000423692
  40    0.0001071690 +-   0.0000447191
 nx =            3  ny =            1
   0    0.0000556341 +-   0.0000161078
   1    0.0000516566 +-   0.0000160475
   2    0.0000367451 +-   0.0000148844
   3    0.0000243654 +-   0.0000146379
   4    0.0000199011 +-   0.0000154162
   5    0.0000178377 +-   0.0000161973
   6    0.0000145120 +-   0.0000155775
   7    0.0000150125 +-   0.0000138472
   8    0.0000068196 +-   0.0000106627
   9    0.0000089127 +-   0.0000092631
  10   -0.0000050302 +-   0.0000104391
  11   -0.0000052960 +-   0.0000138853
  12   -0.0000094605 +-   0.0000197437
  13   -0.0000028341 +-   0.0000191645
  14    0.0000005394 +-   0.0000195483
  15   -0.0000027315 +-   0.0000187474
  16   -0.0000064861 +-   0.0000174761
  17   -0.0000096908 +-   0.0000180743
  18   -0.0000096903 +-   0.0000184653
  19   -0.0000032110 +-   0.0000173041
  20    0.0000026027 +-   0.0000133813
  21    0.0000118470 +-   0.0000125141
  22    0.0000143088 +-   0.0000127447
  23    0.0000086614 +-   0.0000111284
  24    0.0000090222 +-   0.0000119790
  25    0.0000168043 +-   0.0000169781
  26    0.0000208223 +-   0.0000221314
  27    0.0000189979 +-   0.0000239292
  28    0.0000143370 +-   0.0000236745
  29    0.0000175246 +-   0.0000222975
  30    0.0000155694 +-   0.0000201958
  31    0.0000155256 +-   0.0000225695
  32    0.0000147960 +-   0.0000200273
  33    0.0000207145 +-   0.0000170501
  34    0.0000241964 +-   0.0000146388
  35    0.0000331939 +-   0.0000170748
  36    0.0000413521 +-   0.0000205239
  37    0.0000472567 +-   0.0000207230
  38    0.0000505699 +-   0.0000197866
  39    0.0000518060 +-   0.0000185310
  40    0.0000556341 +-   0.0000161078
 nx =            3  ny =            2
   0    0.0000130531 +-   0.0000042183
   1    0.0000154792 +-   0.0000056685
   2    0.0000127228 +-   0.0000055704
   3    0.0000103173 +-   0.0000050952
   4    0.0000083595 +-   0.0000045299
   5    0.0000072639 +-   0.0000038368
   6    0.0000086112 +-   0.0000040202
   7    0.0000048809 +-   0.0000038470
